dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
office,2021-03-31,2021-04-01,1,16.0,persistence,3.0,1,0.65,2.2711,0.823,2.8409999999999993,0.8204481481481434,0.9853374877272204,2.106172043592206,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,4.0,1,1.2333,3.9253,1.239,2.8409999999999993,0.8204481481481434,0.604178416499857,1.291439436764924,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,5.0,1,0.5,0.7828,24.614,2.8409999999999993,0.8204481481481434,2.051332715721899,4.384751084549837,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,6.0,1,1.8,4.1281,0.702,2.8409999999999993,0.8204481481481434,0.5954373040120795,1.27275519204577,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,7.0,1,0.5,1.8536,1.996,2.8409999999999993,0.8204481481481434,0.5856431420303865,1.2518200399652009,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,8.0,1,1.2333,3.9253,1.239,2.8409999999999993,0.8204481481481434,0.604178416499857,1.291439436764924,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,9.0,1,1.8,4.1281,0.702,2.8409999999999993,0.8204481481481434,0.5954373040120795,1.27275519204577,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,10.0,1,1.9833,0.7019,9.588,2.8409999999999993,0.8204481481481434,1.3681677635558889,2.924476872581166,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,11.0,1,0.4,0.9489,15.158,2.8409999999999993,0.8204481481481434,1.5680759925846428,3.351783382795816,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,12.0,1,1.75,1.0564,9.576,2.8409999999999993,0.8204481481481434,1.2888352510950498,2.754902567356715,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,13.0,1,2.8333,0.4586,10.576,2.8409999999999993,0.8204481481481434,0.9405813124483894,2.0105051210154383,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,persistence,14.0,1,0.4,0.9489,15.158,2.8409999999999993,0.8204481481481434,1.5680759925846428,3.351783382795816,ok,24.0,16.0,0.0009319890000369924,0.005524816066667881
office,2021-03-31,2021-04-01,1,16.0,vae_percell,0.0,1,3.9841,6.7562,5.3001,1.8796225347137883,0.9979964429210084,0.7715606747053068,1.6492212498154044,ok,24.0,16.0,0.3098683839999694,0.007325807533334228
