dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
boulder,2021-03-26,2021-03-27,1,,vae_shared,8,20,1.8276,0.4104,2.1013,26.7470001340541,0.08244269455557046,6.2565873394653035,0.8690911709216979,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,,vae_shared,9,20,1.7051,0.4921,2.7721,26.7470001340541,0.08244269455557046,10.609763587322597,1.4737829680959293,ok,21473,,23.367303571000008,0.012729545499999518
boulder,2021-03-26,2021-03-27,1,4.0,persistence,0,20,2.8717,0.6048,2.4141,12.06024999999999,0.07399750000000005,7.757930284713876,1.0776399895421411,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,1,20,1.6983,0.4985,2.6977,12.06024999999999,0.07399750000000005,6.372160155961402,0.8851451807141827,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,2,20,0.6358,0.5229,1.9326,12.06024999999999,0.07399750000000005,6.287844425909943,0.8734330359647092,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,3,20,1.9908,0.602,3.0379,12.06024999999999,0.07399750000000005,5.628018965088891,0.7817778809680359,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,4,20,2.2492,0.6375,1.6195,12.06024999999999,0.07399750000000005,8.07122731814009,1.1211595107848438,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,5,20,1.4142,0.6178,3.1132,12.06024999999999,0.07399750000000005,6.323260012956485,0.8783525507648957,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,6,20,1.27,0.8108,2.7913,12.06024999999999,0.07399750000000005,8.374677887222042,1.1633112775693903,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,7,20,1.3475,0.6001,2.0046,12.06024999999999,0.07399750000000005,6.342039390634292,0.8809611599714253,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,persistence,8,20,2.76,0.5293,2.2749,12.06024999999999,0.07399750000000005,7.187300072880409,0.9983747843978897,ok,63,4.0,0.0022377919999883034,0.005757759599998735
